date,code,name,env,current_verdict,baseline_verdict,current_score,baseline_score,ret3,ret5,ret3_bucket,trend_structure,price_position,volume_behavior,previous_abnormal_move,macd_phase,signal,signal_type,daily_macd_phase_type,daily_macd_wave_index,daily_macd_wave_stage,daily_macd_rising_or_falling,daily_macd_bottom_divergence,daily_macd_top_divergence,weekly_macd_phase_type,weekly_macd_wave_index,weekly_macd_wave_stage,weekly_macd_bottom_divergence,weekly_macd_top_divergence,weekly_daily_combo_type,price_vs_90d_high,price_vs_90d_low,price_vs_90d_mid,midline_state,midline_breakout_volume_ratio,breakout_above_90d_mid_with_volume,pullback_confirm_vs_90d_mid,close_vs_ma25,close_vs_ma60,ma25_vs_ma60,ma25_slope_5d,ma60_slope_5d,support_stack_type,range_compression_20d,range_compression_40d,days_since_last_high,days_since_last_low,volume_ratio_5d,volume_ratio_10d,turnover_rate,turnover_rate_ratio_5d,daily_pct_chg,daily_macd_hist,daily_macd_hist_prev,daily_macd_hist_state,price_up_1d,turnover_up_1d,price_turnover_state,k_value,d_value,j_value,j_vs_k,j_vs_d,j_overheat,j_repair_from_low,bbi_bfq,close_vs_bbi,bbi_bias_state,bias1_bfq,bias2_bfq,bias3_bfq,bias_bucket,obv_bfq,obv_ratio_5d,obv_state
2026-04-21,301093.SZ,,strong,WATCH,WATCH,3.83,3.83,-3.5,2.1,D,3.0,5.0,3.0,5.0,1.98,B3,rebound,idle,0,等待启动,neutral,False,False,falling,4,背离,False,False,falling:4|idle:0,-12.18,72.95,16.49,above_hold,0.93,False,False,-2.48,-0.96,1.56,-2.05,1.44,below_ma25_ma60,0.19,0.19,15,88,0.93,0.65,1.88,0.93,-0.16,-0.47,-0.8,green_or_zero,False,False,mixed,34.1,29.98,42.33,8.23,12.35,False,True,79.37,1.8,above,4.54,2.1,-2.4,positive,335.38,1.01,flat
2026-04-21,301239.SZ,,strong,WATCH,WATCH,4.18,4.18,10.98,16.84,A,4.0,5.0,4.0,5.0,2.89,B3,trend_start,rising,3,分歧,rising,False,True,idle,0,等待启动,False,False,idle:0|rising:3,-4.95,26.14,8.41,above_hold,0.71,False,False,6.37,9.95,3.36,1.42,0.95,bull_stack,0.1,0.08,8,82,0.71,0.43,1.03,0.71,-0.36,0.08,0.09,red_contracting,False,False,mixed,49.01,52.52,41.99,-7.02,-10.53,False,False,37.78,2.18,above,1.04,1.53,6.32,neutral,99.61,1.0,flat
2026-04-21,301327.SZ,,strong,WATCH,WATCH,3.5,3.5,-2.71,-6.16,D,3.0,2.0,3.0,5.0,2.94,B3,rebound,falling,2,修复,falling,False,False,rising,0,背离,False,False,rising:0|falling:2,-20.49,22.52,-3.56,below_midline,0.66,False,False,-1.3,5.44,6.83,0.69,0.31,close_above_ma60,0.07,0.04,15,81,0.66,0.55,1.65,0.66,-1.2,-0.42,-0.51,green_or_zero,False,False,mixed,47.0,35.32,70.36,23.36,35.04,False,False,65.85,0.14,above,1.01,1.35,-1.71,neutral,67.15,1.01,flat
2026-04-21,600188.SH,,strong,WATCH,WATCH,3.62,3.62,5.94,9.94,B,3.0,4.0,4.0,5.0,2.86,B2,rebound,falling,2,修复,falling,False,False,rising,5,背离,False,True,rising:5|falling:2,-14.54,49.92,8.87,above_hold,1.19,False,False,-1.01,8.0,9.1,-1.72,2.46,close_above_ma60,0.45,0.19,26,80,1.19,1.07,1.05,1.19,4.05,-0.13,-0.17,green_or_zero,True,True,price_turnover_rise,53.88,49.23,63.19,9.3,13.95,False,False,19.29,1.22,above,1.55,1.15,-0.95,neutral,13472.97,1.0,flat
2026-04-21,600389.SH,,strong,WATCH,WATCH,3.95,3.95,-0.27,-2.53,D,4.0,4.0,4.0,5.0,3.06,B2,trend_start,falling,4,修复,falling,True,False,rising,3,背离,False,True,rising:3|falling:4,-9.7,39.8,9.72,above_hold,1.34,False,False,2.03,5.87,3.77,-1.26,1.56,bull_stack,0.26,0.19,25,82,1.34,1.35,3.84,1.34,5.58,-0.17,-0.25,green_or_zero,True,True,price_turnover_rise,41.94,43.5,38.82,-3.12,-4.68,False,False,29.35,2.46,above,3.1,0.79,2.19,positive,2160.61,1.01,flat
2026-04-21,600498.SH,,strong,WATCH,WATCH,4.0,4.0,-1.49,-1.41,D,4.0,5.0,4.0,3.0,3.39,B3,trend_start,rising,2,背离,rising,False,False,rising,3,背离,False,True,rising:3|rising:2,-14.13,138.96,26.34,above_hold,1.01,False,False,9.17,13.09,3.59,-1.68,1.27,bull_stack,0.1,0.06,28,89,1.01,0.89,7.35,1.01,0.15,0.17,0.04,red_expanding,True,False,price_up_turnover_not,55.4,48.36,69.48,14.08,21.12,False,False,50.63,4.77,above_extended,4.99,4.37,9.0,positive,8817.79,1.02,flat
2026-04-21,600869.SH,,strong,PASS,PASS,4.64,4.64,3.84,11.27,C,4.0,5.0,4.0,5.0,4.25,B3,trend_start,falling,4,金叉临近,falling,True,False,rising,3,背离,False,True,rising:3|falling:4,-4.52,127.7,34.54,above_hold,0.7,False,False,9.89,16.64,6.15,2.01,3.05,bull_stack,0.08,0.08,7,89,0.7,0.64,2.94,0.7,0.71,-0.0,-0.02,green_or_zero,True,False,price_up_turnover_not,57.29,56.44,59.0,1.71,2.56,False,False,15.08,3.59,above_extended,3.35,2.25,9.36,positive,6540.3,1.02,flat
2026-04-21,601869.SH,,strong,WATCH,WATCH,4.13,4.13,-3.52,-2.12,D,4.0,5.0,4.0,5.0,2.39,B3,trend_start,falling,6,背离,falling,False,False,rising,3,强势转分歧,False,True,rising:3|falling:6,-5.07,373.42,58.14,above_hold,0.89,False,False,22.05,58.49,29.86,9.17,9.99,bull_stack,0.08,0.07,1,89,0.89,0.79,3.8,0.89,-0.89,-0.73,-0.11,green_or_zero,False,False,mixed,63.49,66.89,56.68,-6.81,-10.21,False,False,363.86,4.87,above_extended,2.94,2.95,20.5,neutral,1302.6,1.0,flat
2026-04-21,688087.SH,,strong,WATCH,WATCH,4.0,4.0,-1.25,13.64,D,4.0,4.0,5.0,5.0,2.86,B2,trend_start,falling,6,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:6,-13.55,37.28,6.09,pullback_confirm,1.48,False,True,0.96,7.41,6.39,-1.57,1.51,bull_stack,0.45,0.15,27,85,1.48,1.42,1.8,1.48,5.45,-0.2,-0.31,green_or_zero,True,True,price_turnover_rise,41.3,41.53,40.83,-0.47,-0.7,False,False,38.5,2.04,above,2.59,1.55,0.97,neutral,153.04,1.02,flat
2026-04-22,000989.SZ,,strong,WATCH,WATCH,3.85,3.85,1.02,-0.92,C,4.0,3.0,5.0,3.0,4.09,B2,trend_start,falling,2,金叉临近,falling,True,False,idle,0,等待启动,False,False,idle:0|falling:2,-2.67,18.43,6.85,pullback_confirm,1.6,False,True,5.17,8.07,2.76,1.12,0.52,bull_stack,0.51,0.38,0,21,1.6,1.73,5.2,1.6,4.91,-0.01,-0.02,green_or_zero,True,True,price_turnover_rise,42.68,45.15,37.74,-4.94,-7.41,False,False,9.56,2.78,above,2.04,2.55,5.1,neutral,4790.12,1.0,flat
2026-04-22,001286.SZ,,strong,PASS,PASS,4.25,4.25,-1.64,2.16,D,4.0,5.0,4.0,5.0,3.14,B3,rebound,rising,3,背离,rising,False,True,rising,5,背离,False,True,rising:5|rising:3,-3.02,24.92,9.19,above_hold,1.09,False,False,3.61,8.39,4.62,0.39,1.3,bull_stack,0.22,0.13,1,71,1.09,1.29,2.3,1.09,-1.61,0.03,0.02,red_expanding,False,False,mixed,61.56,55.36,73.94,12.39,18.58,False,False,11.29,2.59,above,2.16,3.38,3.6,neutral,-302.99,1.01,flat
2026-04-22,001367.SZ,,strong,WATCH,WATCH,3.83,3.83,-2.93,-10.86,D,4.0,5.0,4.0,3.0,2.92,B2,trend_start,falling,2,修复,falling,False,False,idle,0,等待启动,False,False,idle:0|falling:2,-5.0,33.67,11.06,above_hold,0.78,False,False,7.04,10.02,2.79,2.65,0.81,bull_stack,0.23,0.17,4,21,0.78,0.9,4.54,0.78,5.35,-0.02,-0.05,green_or_zero,True,True,price_turnover_rise,45.36,49.28,37.52,-7.84,-11.75,False,False,25.87,2.81,above,1.61,2.46,6.76,neutral,105.73,0.97,flat
2026-04-22,002360.SZ,,strong,WATCH,WATCH,4.13,4.13,-9.1,-10.12,E,4.0,5.0,5.0,5.0,2.9,B2,trend_start,falling,4,修复,falling,False,False,rising,0,背离,False,False,rising:0|falling:4,0.0,52.42,20.77,above_hold,1.47,False,False,7.39,16.13,8.14,0.13,2.15,bull_stack,0.65,0.27,0,81,1.47,1.71,10.83,1.47,10.02,-0.02,-0.05,green_or_zero,True,True,price_turnover_rise,58.45,53.73,67.89,9.44,14.16,False,False,6.54,5.87,above_extended,5.76,5.47,7.41,positive,2474.87,1.01,flat
2026-04-22,002730.SZ,,strong,WATCH,WATCH,3.99,3.99,7.73,14.28,B,4.0,5.0,3.0,5.0,2.94,B2,trend_start,falling,2,修复,falling,False,False,rising,0,背离,False,False,rising:0|falling:2,-9.92,93.46,22.93,above_hold,1.32,False,False,6.82,33.71,25.17,5.93,4.87,bull_stack,0.21,0.1,13,81,1.32,1.21,8.73,1.32,5.02,-0.35,-0.41,green_or_zero,True,True,price_turnover_rise,46.65,42.55,54.85,8.2,12.3,False,False,27.09,2.6,above,2.2,1.96,6.04,neutral,1961.68,1.0,flat
2026-04-22,002950.SZ,,strong,WATCH,WATCH,4.1,4.1,-0.07,-2.2,D,4.0,5.0,4.0,5.0,2.86,B3,rebound,rising,1,分歧,rising,False,True,rising,7,背离,False,True,rising:7|rising:1,-5.23,38.7,12.6,above_hold,1.07,False,False,11.48,19.84,7.5,4.44,1.27,bull_stack,0.17,0.11,7,27,1.07,0.98,6.83,1.07,-1.81,0.07,0.07,red_contracting,False,False,mixed,64.8,64.62,65.15,0.36,0.54,False,False,13.48,4.74,above_extended,3.2,4.51,11.2,positive,901.95,0.98,flat
2026-04-22,002960.SZ,,strong,WATCH,WATCH,4.12,4.12,-2.42,-3.47,D,4.0,5.0,5.0,5.0,2.82,B2,trend_start,falling,2,修复,falling,False,False,rising,3,强势,False,False,rising:3|falling:2,-1.9,25.15,9.99,above_hold,1.97,False,False,4.56,7.52,2.82,1.64,0.63,bull_stack,0.58,0.34,0,81,1.97,2.14,3.56,1.97,4.91,-0.0,-0.02,green_or_zero,True,True,price_turnover_rise,54.09,59.72,42.81,-11.28,-16.91,False,False,12.06,2.74,above,2.24,2.47,4.38,neutral,1094.61,1.01,flat
2026-04-22,300022.SZ,,strong,WATCH,WATCH,3.9,3.9,-6.31,-3.05,E,4.0,5.0,5.0,3.0,2.91,B2,trend_start,falling,2,修复,falling,False,False,rising,1,强势,False,False,rising:1|falling:2,-3.61,34.97,12.47,above_hold,0.96,False,False,7.33,16.02,8.09,3.7,1.4,bull_stack,0.29,0.18,8,81,0.96,0.86,4.42,0.96,4.0,-0.02,-0.04,green_or_zero,True,True,price_turnover_rise,47.97,47.4,49.1,1.14,1.7,False,True,9.84,3.1,above_extended,2.94,2.85,6.92,neutral,5336.92,1.0,flat
2026-04-22,300069.SZ,,strong,WATCH,WATCH,3.87,3.87,11.23,22.63,A,4.0,5.0,4.0,3.0,3.36,B2,trend_start,falling,2,修复,falling,True,False,rising,1,强势,False,False,rising:1|falling:2,-5.62,44.91,14.31,above_hold,1.08,False,False,9.47,16.21,6.15,3.43,1.68,bull_stack,0.23,0.16,11,21,1.08,1.0,10.59,1.08,5.8,-0.03,-0.06,green_or_zero,True,True,price_turnover_rise,49.88,49.92,49.8,-0.08,-0.12,False,False,22.66,2.98,above,2.25,1.86,8.98,neutral,616.5,1.01,flat
2026-04-22,300147.SZ,,strong,WATCH,WATCH,4.17,4.17,-13.24,-8.49,F,5.0,4.0,5.0,5.0,3.5,B2,trend_start,rising,0,背离,rising,False,False,rising,2,背离,False,False,rising:2|rising:0,-2.49,26.15,9.99,pullback_confirm,1.58,False,True,11.57,13.21,1.47,1.65,0.91,bull_stack,0.47,0.39,8,81,1.58,1.28,4.08,1.58,7.78,0.05,0.01,red_expanding,True,True,price_turnover_rise,54.43,47.07,69.14,14.72,22.07,False,False,10.23,7.0,above_extended,7.06,6.72,11.33,positive,5078.06,1.0,flat
2026-04-22,300166.SZ,,strong,WATCH,WATCH,4.08,4.08,-4.72,-7.7,D,4.0,5.0,4.0,5.0,3.14,B2,trend_start,falling,4,修复,falling,True,False,rising,0,强势转分歧,False,False,rising:0|falling:4,-6.16,78.38,22.98,above_hold,1.2,False,False,7.86,23.36,14.37,4.82,3.1,bull_stack,0.39,0.25,7,81,1.2,1.18,23.27,1.2,7.1,-0.04,-0.05,green_or_zero,True,True,price_turnover_rise,49.2,55.15,37.3,-11.9,-17.85,False,False,16.19,3.47,above_extended,1.71,2.26,7.9,neutral,7932.88,1.0,flat
2026-04-22,300383.SZ,,strong,WATCH,WATCH,4.09,4.09,-9.48,-9.42,E,4.0,5.0,1.0,5.0,2.86,B2,trend_start,falling,6,强势,falling,False,False,rising,0,背离,False,False,rising:0|falling:6,-6.94,46.99,13.97,above_hold,1.07,False,False,3.53,8.95,5.23,2.68,1.45,bull_stack,0.36,0.21,6,81,1.07,1.1,10.33,1.07,4.09,-0.03,-0.02,green_or_zero,True,True,price_turnover_rise,44.48,52.45,28.55,-15.93,-23.9,False,False,17.69,0.82,above,-0.55,0.75,3.49,neutral,10070.5,1.0,flat
2026-04-22,300816.SZ,,strong,WATCH,WATCH,3.55,3.55,2.61,-0.22,C,4.0,4.0,3.0,3.0,3.3,B2,trend_start,falling,6,修复,falling,True,False,rising,3,背离,False,True,rising:3|falling:6,-17.54,74.54,12.01,above_hold,1.2,False,False,2.01,3.06,1.03,-0.72,-0.47,bull_stack,0.31,0.24,63,81,1.2,1.15,5.42,1.2,5.58,-0.22,-0.32,green_or_zero,True,True,price_turnover_rise,32.74,36.03,26.17,-6.57,-9.85,False,False,67.39,1.31,above,1.5,-0.47,2.4,neutral,265.63,1.0,flat
2026-04-22,300931.SZ,,strong,PASS,PASS,4.34,4.34,1.86,15.4,C,4.0,5.0,4.0,5.0,3.39,B3,rebound,rising,2,分歧,rising,False,False,rising,3,背离,False,True,rising:3|rising:2,-5.35,32.41,10.39,above_hold,0.8,False,False,5.37,7.85,2.36,0.4,1.59,bull_stack,0.15,0.11,43,81,0.8,0.79,2.84,0.8,-1.68,0.06,0.06,red_expanding,False,False,mixed,52.8,48.58,61.25,8.45,12.68,False,False,13.16,2.16,above,1.72,2.63,5.47,neutral,399.11,1.01,flat
2026-04-22,300981.SZ,,strong,WATCH,WATCH,3.45,3.45,0.83,3.18,C,4.0,1.0,3.0,5.0,3.14,B2,rebound,falling,2,修复,falling,True,False,rising,0,背离,False,False,rising:0|falling:2,-20.85,20.0,-4.62,below_midline,2.1,False,False,2.44,6.21,3.68,-1.55,0.15,bull_stack,0.38,0.18,23,34,2.1,1.59,6.27,2.1,8.4,-0.06,-0.13,green_or_zero,True,True,price_turnover_rise,28.2,22.5,39.6,11.4,17.1,False,True,13.85,4.4,above_extended,5.52,2.8,3.24,positive,582.35,1.02,flat
2026-04-22,301191.SZ,,strong,WATCH,WATCH,4.27,4.27,-2.18,-4.79,D,5.0,5.0,5.0,5.0,3.22,B2,trend_start,rising,6,背离,rising,False,False,rising,2,强势转分歧,False,False,rising:2|rising:6,-3.2,60.84,20.86,above_hold,1.45,False,False,13.49,26.14,11.15,4.47,2.36,bull_stack,0.43,0.23,0,81,1.45,1.32,12.44,1.45,9.18,0.18,-0.35,red_expanding,True,True,price_turnover_rise,54.62,53.42,57.01,2.39,3.59,False,False,146.59,6.98,above_extended,5.33,6.38,13.14,positive,265.45,1.02,flat
2026-04-22,301312.SZ,,strong,WATCH,WATCH,4.17,4.17,-8.06,-10.7,E,4.0,5.0,5.0,5.0,3.3,B2,trend_start,falling,4,修复,falling,True,False,rising,3,强势转分歧,False,False,rising:3|falling:4,-4.69,178.93,42.08,above_hold,1.22,False,False,19.66,41.34,18.11,8.05,6.76,bull_stack,0.24,0.16,0,81,1.22,1.15,15.94,1.22,5.57,-0.05,-0.13,green_or_zero,True,True,price_turnover_rise,52.29,56.27,44.31,-7.97,-11.96,False,False,117.95,6.18,above_extended,3.79,4.36,18.38,positive,396.01,1.02,flat
2026-04-22,600389.SH,,strong,PASS,PASS,4.22,4.22,-0.44,-1.08,D,4.0,5.0,4.0,5.0,3.06,B3,rebound,falling,4,修复,falling,True,False,rising,3,背离,False,True,rising:3|falling:4,-10.96,37.84,8.19,above_hold,0.77,False,False,0.73,4.17,3.41,-1.45,1.42,bull_stack,0.17,0.14,26,83,0.77,0.81,2.16,0.77,-1.4,-0.13,-0.17,green_or_zero,False,False,mixed,45.54,44.18,48.25,2.71,4.07,False,True,29.49,0.55,above,1.93,-0.99,0.88,neutral,2151.32,1.0,flat
2026-04-22,603558.SH,,strong,WATCH,WATCH,3.52,3.52,-7.39,-6.2,E,4.0,4.0,3.0,3.0,2.94,B2,trend_start,falling,2,修复,falling,False,False,rising,2,背离,False,False,rising:2|falling:2,-9.21,30.88,7.21,above_hold,1.17,False,False,2.2,11.1,8.71,1.39,1.78,bull_stack,0.27,0.14,19,63,1.17,1.13,2.82,1.17,3.73,-0.04,-0.09,green_or_zero,True,True,price_turnover_rise,54.15,41.0,80.45,26.3,39.44,False,False,13.76,3.19,above_extended,3.6,3.95,2.22,positive,908.82,1.01,flat
2026-04-22,603881.SH,,strong,WATCH,WATCH,3.81,3.81,-5.74,-5.94,E,4.0,4.0,2.0,5.0,3.08,B2,trend_start,rising,1,背离,rising,False,True,rising,4,背离,False,False,rising:4|rising:1,-12.3,36.87,6.9,pullback_confirm,0.88,False,True,2.62,3.77,1.12,1.81,0.82,bull_stack,0.28,0.22,41,82,0.88,0.85,8.53,0.88,3.91,0.01,0.05,red_contracting,True,True,price_turnover_rise,47.92,61.2,21.34,-26.57,-39.86,False,False,39.4,0.44,above,-1.24,-0.15,2.64,neutral,4049.41,0.99,flat
2026-04-22,688062.SH,,strong,FAIL,FAIL,2.97,2.97,-8.09,-14.49,E,3.0,2.0,5.0,3.0,3.06,B2,rebound,rising,0,背离,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:0,-15.71,31.24,2.65,reclaim_volume,1.31,True,False,9.59,11.27,1.53,2.62,-0.88,bull_stack,0.36,0.28,64,21,1.31,1.44,6.71,1.31,8.31,0.08,-0.02,red_expanding,True,True,price_turnover_rise,51.51,51.86,50.81,-0.7,-1.05,False,False,38.39,4.95,above_extended,3.58,4.65,9.35,positive,250.82,1.01,flat
2026-04-22,688087.SH,,strong,WATCH,WATCH,3.97,3.97,3.08,16.0,C,4.0,4.0,4.0,5.0,2.86,B3,rebound,falling,6,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:6,-14.19,36.27,5.31,above_hold,1.22,False,False,0.21,6.32,6.09,-1.24,1.48,bull_stack,0.23,0.08,28,86,1.22,1.19,1.52,1.22,-0.74,-0.14,-0.2,green_or_zero,False,False,mixed,46.11,43.06,52.21,6.1,9.15,False,False,38.6,1.05,above,1.9,0.51,0.32,neutral,150.22,1.0,flat
2026-04-22,688167.SH,,strong,WATCH,WATCH,4.13,4.13,-8.17,-11.09,E,4.0,5.0,5.0,5.0,2.86,B2,trend_start,falling,6,修复,falling,False,False,rising,3,分歧,False,True,rising:3|falling:6,-6.65,207.44,43.22,above_hold,1.06,False,False,9.63,21.09,10.46,3.66,5.61,bull_stack,0.31,0.19,6,89,1.06,1.05,6.94,1.06,4.63,-1.54,-1.79,green_or_zero,True,True,price_turnover_rise,39.44,44.68,28.96,-10.48,-15.72,False,False,381.92,2.9,above,1.97,1.62,8.89,neutral,186.83,0.99,flat
2026-04-22,688192.SH,,strong,WATCH,WATCH,3.32,3.32,-3.04,-4.19,D,3.0,2.0,2.0,5.0,3.08,B2,rebound,rising,0,背离,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:0,-18.66,24.22,-1.7,below_midline,0.95,False,False,4.52,6.61,1.99,3.28,-1.23,bull_stack,0.24,0.17,64,34,0.95,0.96,0.84,0.95,4.02,-0.04,0.01,green_or_zero,True,True,price_turnover_rise,48.61,57.07,31.7,-16.92,-25.37,False,False,57.58,0.66,above,-1.21,0.59,4.15,neutral,37.06,0.96,flat
2026-04-23,000019.SZ,,strong,WATCH,WATCH,4.1,4.1,-6.44,-4.83,E,4.0,5.0,4.0,5.0,3.3,B2,trend_start,falling,6,修复,falling,True,False,rising,5,背离,False,True,rising:5|falling:6,-5.83,20.24,5.62,pullback_confirm,1.65,False,True,4.44,8.3,3.7,0.59,1.04,bull_stack,0.48,0.41,8,82,1.65,1.61,11.06,1.65,4.94,-0.01,-0.03,green_or_zero,True,True,price_turnover_rise,39.61,44.29,30.25,-9.36,-14.04,False,False,7.87,2.69,above,3.13,1.93,4.31,positive,5570.15,1.0,flat
2026-04-23,000488.SZ,,strong,WATCH,WATCH,3.4,3.4,-3.36,-4.1,D,3.0,2.0,3.0,5.0,3.1,B2,rebound,falling,2,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-15.99,30.73,2.29,reclaim_volume,1.4,True,False,-1.56,6.55,8.24,-2.39,1.45,close_above_ma60,0.34,0.14,25,85,1.4,1.63,1.84,1.4,5.1,-0.02,-0.03,green_or_zero,True,True,price_turnover_rise,35.89,28.08,51.52,15.63,23.44,False,False,2.64,1.67,above,2.49,1.32,-1.3,neutral,13452.21,1.0,flat
2026-04-23,000968.SZ,,strong,FAIL,FAIL,2.99,2.99,-2.38,-1.08,D,3.0,2.0,3.0,5.0,1.98,B2,rebound,idle,0,等待启动,neutral,False,False,rising,3,背离,False,True,rising:3|idle:0,-24.06,43.86,-0.59,below_midline,1.39,False,False,-7.13,0.26,7.96,-0.71,1.79,close_above_ma60,0.17,0.15,17,82,1.39,1.16,9.5,1.39,4.88,-0.15,-0.19,green_or_zero,True,True,price_turnover_rise,15.52,15.3,15.96,0.44,0.66,False,True,9.31,-0.66,below_near,2.27,-1.03,-7.19,neutral,7160.54,1.0,flat
2026-04-23,001299.SZ,,strong,WATCH,WATCH,3.48,3.48,2.16,-28.4,C,4.0,2.0,3.0,5.0,2.86,B2,rebound,falling,2,修复,falling,False,False,rising,1,背离,False,True,rising:1|falling:2,-20.0,36.67,0.92,above_hold,1.27,False,False,6.29,9.83,3.33,1.57,1.2,bull_stack,0.11,0.1,6,85,1.27,0.93,8.64,1.27,5.74,-0.05,-0.06,green_or_zero,True,True,price_turnover_rise,25.82,39.02,-0.58,-26.4,-39.59,False,False,14.95,2.22,above,2.29,-0.63,6.16,neutral,221.62,1.04,flat
2026-04-23,002730.SZ,,strong,WATCH,WATCH,4.19,4.19,8.2,17.94,B,4.0,5.0,4.0,5.0,2.94,B3,trend_start,falling,2,修复,falling,False,False,rising,0,背离,False,False,rising:0|falling:2,-7.52,98.61,26.2,above_hold,1.12,False,False,8.48,35.87,25.25,5.78,4.86,bull_stack,0.14,0.07,14,82,1.12,1.08,7.6,1.12,2.66,-0.27,-0.35,green_or_zero,True,False,price_up_turnover_not,59.01,48.04,80.94,21.94,32.91,False,False,27.33,4.44,above_extended,4.17,4.75,7.67,positive,1987.99,1.01,flat
2026-04-23,002793.SZ,,strong,WATCH,WATCH,3.96,3.96,-2.13,-1.78,D,3.0,5.0,5.0,5.0,3.08,B2,rebound,rising,0,背离,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:0,0.0,34.05,14.55,above_hold,2.05,False,False,13.62,14.64,0.9,1.39,0.42,bull_stack,0.32,0.23,0,22,2.05,2.0,4.63,2.05,9.96,0.03,0.0,red_expanding,True,True,price_turnover_rise,63.7,54.36,82.38,18.68,28.02,False,False,5.15,9.29,above_extended,8.83,9.78,13.43,high_positive,84.99,1.98,rising
2026-04-23,002921.SZ,,strong,WATCH,WATCH,4.03,4.03,7.44,13.51,B,4.0,5.0,3.0,5.0,3.3,B2,trend_start,falling,2,修复,falling,True,False,rising,3,分歧,False,True,rising:3|falling:2,-8.65,91.24,23.64,above_hold,0.97,False,False,5.08,6.04,0.91,-0.2,1.85,bull_stack,0.27,0.24,6,82,0.97,1.04,6.59,0.97,4.67,-0.12,-0.16,green_or_zero,True,True,price_turnover_rise,42.43,51.02,25.24,-17.19,-25.78,False,False,25.68,2.03,above,1.94,-1.14,5.11,neutral,426.94,1.01,flat
2026-04-23,300055.SZ,,strong,WATCH,WATCH,4.08,4.08,-5.62,-3.89,E,4.0,5.0,4.0,5.0,3.06,B2,trend_start,falling,2,修复,falling,True,False,rising,5,强势,False,False,rising:5|falling:2,-7.85,66.3,18.59,above_hold,0.94,False,False,7.07,21.19,13.19,2.48,3.28,bull_stack,0.29,0.15,7,51,0.94,0.9,5.06,0.94,4.49,-0.09,-0.1,green_or_zero,True,True,price_turnover_rise,45.52,49.57,37.43,-8.09,-12.13,False,False,11.8,2.47,above,2.0,1.33,6.52,neutral,4565.29,1.01,flat
2026-04-23,300816.SZ,,strong,WATCH,WATCH,3.59,3.59,5.57,7.09,B,4.0,4.0,3.0,3.0,3.3,B3,rebound,falling,6,修复,falling,True,False,rising,3,背离,False,True,rising:3|falling:6,-18.41,72.7,10.83,above_hold,0.93,False,False,1.27,1.86,0.58,-0.75,-0.36,bull_stack,0.27,0.22,64,82,0.93,0.87,4.09,0.93,-1.05,-0.19,-0.22,green_or_zero,False,False,mixed,36.29,36.12,36.65,0.36,0.53,False,True,67.44,0.18,above,0.04,-1.26,1.4,neutral,263.31,0.99,flat
2026-04-23,300895.SZ,,strong,WATCH,WATCH,3.63,3.63,-10.02,-11.12,F,4.0,4.0,5.0,3.0,2.62,B2,trend_start,falling,8,修复,falling,False,False,rising,0,背离,False,False,rising:0|falling:8,-17.1,59.35,9.06,reclaim_volume,1.78,True,True,5.7,14.28,8.12,0.96,1.35,bull_stack,0.39,0.16,23,77,1.78,2.07,24.6,1.78,13.33,-0.02,-0.55,green_or_zero,True,True,price_turnover_rise,53.68,42.93,75.17,21.49,32.23,False,False,63.09,8.79,above_extended,8.72,9.83,6.48,high_positive,1115.39,1.03,flat
2026-04-23,300981.SZ,,strong,WATCH,WATCH,3.57,3.57,1.31,1.17,C,4.0,1.0,3.0,5.0,3.14,B3,rebound,falling,2,修复,falling,True,False,rising,0,背离,False,False,rising:0|falling:2,-20.8,20.08,-4.55,below_midline,1.3,False,False,3.18,6.12,2.85,-2.45,0.28,bull_stack,0.25,0.12,24,35,1.3,1.15,4.44,1.3,0.07,-0.01,-0.06,green_or_zero,True,False,price_up_turnover_not,39.39,28.13,61.9,22.51,33.76,False,False,13.96,3.69,above_extended,4.67,3.48,3.65,positive,599.81,1.04,flat
2026-04-23,600256.SH,,strong,FAIL,FAIL,3.19,3.19,-1.37,2.43,D,3.0,3.0,3.0,5.0,1.98,B2,rebound,idle,0,等待启动,neutral,False,False,rising,1,背离,False,True,rising:1|idle:0,-16.05,34.22,3.29,reclaim_volume,1.9,True,True,-0.99,4.34,5.38,-2.85,1.59,close_above_ma60,0.3,0.16,28,72,1.9,1.96,5.44,1.9,5.27,-0.04,-0.07,green_or_zero,True,True,price_turnover_rise,33.77,23.31,54.68,20.91,31.37,False,False,6.4,2.95,above,4.91,2.88,-0.7,positive,20682.59,1.02,flat
2026-04-23,600265.SH,,strong,WATCH,WATCH,4.05,4.05,3.76,3.53,C,4.0,2.0,5.0,5.0,4.46,B2,rebound,falling,2,金叉临近,falling,False,False,rising,2,背离,False,False,rising:2|falling:2,-2.48,14.19,5.2,pullback_confirm,2.32,False,True,2.88,4.53,1.61,0.23,0.53,bull_stack,0.64,0.39,24,63,2.32,2.99,1.5,2.32,4.99,-0.01,-0.07,green_or_zero,True,True,price_turnover_rise,48.47,33.0,79.41,30.94,46.41,False,False,20.59,3.22,above_extended,3.45,3.32,3.1,positive,1334.89,1.0,flat
